model,frame,atoms,config_type,declared_xc,dft_field_prefix,dft_energy_eV,model_energy_eV,basis_signs,volume_A3,components,squared_error,component_rmse_eV_A,max_vector_error_eV_A,reference_component_rms_eV_A,diamond_referenced_error_eV_atom
MACE-MP-0b3-medium,155,27,sh,UNSPECIFIED,DFT,-4392.74588,-134.73203444883362,1 1 1,359.24430685566637,81,4.4470814647600765,0.23431227092425178,0.746996620913185,0.5581857320720699,
MACE-MP-0b3-medium,156,27,sh,UNSPECIFIED,DFT,-4387.597827,-130.2630775420065,1 1 1,329.7134124923705,81,6.131636539964209,0.2751349060783964,0.9526687188432797,0.713075354646101,
MACE-MP-0b3-medium,157,27,sh,UNSPECIFIED,DFT,-4392.85473,-134.96001068314945,1 1 1,360.09367130605847,81,4.375689375653875,0.2324238724605414,0.6151308842433838,0.5247352238802527,
MACE-MP-0b3-medium,158,27,sh,UNSPECIFIED,DFT,-4394.306057,-136.0845104367725,1 1 1,372.02876944066713,81,3.9936051621683752,0.22204451678475978,0.6035588425916721,0.4721597246552794,
MACE-MP-0b3-medium,159,27,sh,UNSPECIFIED,DFT,-4389.568177,-132.02373354140755,1 1 1,337.8940421245648,81,4.7304048523450835,0.24166104341721042,0.6625456058094099,0.5961713084333724,
MACE-MP-0b3-medium,160,27,sh,UNSPECIFIED,DFT,-4390.371819,-132.88617185409137,1 1 1,345.0214195496134,81,5.820839422119446,0.26807128732464874,0.8091506999548314,0.6302613533834631,
MACE-MP-0b3-medium,161,27,sh,UNSPECIFIED,DFT,-4390.84525,-133.13039009275258,1 1 1,345.28568410312533,81,4.629234804170386,0.23906285149530548,0.7479166515451482,0.6026384570585378,
MACE-MP-0b3-medium,162,27,sh,UNSPECIFIED,DFT,-4389.395928,-131.91036309359754,1 1 1,338.7838367604752,81,4.932606615126562,0.24677191486173108,0.8259113110936039,0.6215652434451362,
MACE-MP-0b3-medium,163,27,sh,UNSPECIFIED,DFT,-4390.231028,-132.64663083261914,1 1 1,342.699756965892,81,5.387602747459975,0.2579023345496751,0.7385197675646448,0.6025646998816357,
MACE-MP-0b3-medium,164,27,sh,UNSPECIFIED,DFT,-4390.660914,-132.98000776299546,1 1 1,344.5613794101539,81,4.796870520332875,0.24335287897991523,0.7923128274990439,0.5677114582842623,
MACE-MP-0b3-medium,165,27,sh,UNSPECIFIED,DFT,-4389.732343,-132.1073753221862,1 1 1,339.600447762454,81,4.676546600781438,0.2402813834226945,0.7893225790578203,0.6100243083323665,
MACE-MP-0b3-medium,166,27,sh,UNSPECIFIED,DFT,-4395.004144,-136.7661424156517,1 1 1,390.490582415377,81,2.96112112985887,0.19119898270103838,0.49175518552864256,0.3945051805855721,
MACE-MP-0b3-medium,167,27,sh,UNSPECIFIED,DFT,-4395.107367,-136.8136040070991,1 1 1,389.551260881851,81,2.7628850195108323,0.1846880927371853,0.5169220643685022,0.3885369138167414,
MACE-MP-0b3-medium,168,27,sh,UNSPECIFIED,DFT,-4394.750526,-136.66280460398582,1 1 1,391.03092735149403,81,3.9444708992470368,0.22067435645231284,0.6359169272762654,0.4581755699375136,
MACE-MP-0b3-medium,169,27,sh,UNSPECIFIED,DFT,-4395.131111,-136.9602037300104,1 1 1,398.63576148091806,81,4.306670895689749,0.23058355641718448,0.6441423468718933,0.46390083395461396,
MACE-MP-0b3-medium,170,27,sh,UNSPECIFIED,DFT,-4394.92666,-136.93648839200955,1 1 1,406.6538768192874,81,4.740473302562691,0.2419180889475469,0.8568015798236802,0.4851343571544282,
MACE-MP-0b3-medium,171,64,sh,PW91,dft,-10421.020323,-326.0136028894186,1 1 1,971.8448278238795,192,1.252478075570449,0.08076709299128423,0.27752738314069103,0.16119958532631218,-0.05961259553212006
MACE-MP-0b3-medium,172,64,sh,PW91,dft,-10420.265084,-325.51127794023955,1 1 1,1014.3094388925907,192,1.2350067000978335,0.08020178653253024,0.27122217659900066,0.14938930029352002,-0.06356437757619826
MACE-MP-0b3-medium,173,64,sh,PW91,dft,-10420.531759,-325.724312971482,1 1 1,1000.461821243851,192,1.6988472735375488,0.09406467393771197,0.32413577482973993,0.17545144882203167,-0.06272625306437796
MACE-MP-0b3-medium,174,64,sh,PW91,dft,-10414.876333,-321.06821301320014,1 1 1,865.5025532266269,192,4.811215331553493,0.1582984939447449,0.5575313830040786,0.34836032864394395,-0.07834072246621382
MACE-MP-0b3-medium,175,64,sh,PW91,dft,-10418.292287,-324.1851089501399,1 1 1,980.0976150688051,192,13.28492503659537,0.2630443268708417,0.8285679370350146,0.556573265992167,-0.07366794023089707
MACE-MP-0b3-medium,176,64,sh,PW91,dft,-10420.799717,-325.85377226816405,1 1 1,945.4725124486849,192,1.5356062299184154,0.08943125356472655,0.3911677581937905,0.18416251926514074,-0.06056221082502944
MACE-MP-0b3-medium,177,64,sh,PW91,dft,-10420.813164,-325.91146061240147,1 1 1,955.610937858929,192,1.4529099417631355,0.08698988033108408,0.27074458859556355,0.17550505692352333,-0.06125348182874912
MACE-MP-0b3-medium,178,64,sh,PW91,dft,-10420.928683,-325.99289148235715,1 1 1,964.456174833373,192,1.3395670807786915,0.08352791077870729,0.2991520543043065,0.16420243804492013,-0.06072085479679323
MACE-MP-0b3-medium,179,64,sh,PW91,dft,-10420.829317,-325.91787738379514,1 1 1,964.634722618512,192,1.6289383983382013,0.09210892550676869,0.30559605770552034,0.18448921604239502,-0.06110135325676769
MACE-MP-0b3-medium,180,64,sh,PW91,dft,-10420.727758,-325.84090497498784,1 1 1,957.0738542400484,192,2.0557890662236273,0.10347576875730244,0.44994344841137507,0.20989546220355942,-0.06148551874413499
MACE-MP-0b3-medium,181,64,sh,PW91,dft,-10420.097675,-325.27762909536204,1 1 1,921.6510927982861,192,1.7815726087158026,0.09632769074221668,0.4251677466453306,0.2058155583447734,-0.0625293799999822
MACE-MP-0b3-medium,182,64,sh,PW91,dft,-10420.26317,-325.43336114558497,1 1 1,927.7537194488538,192,1.1498659427995181,0.07738788741623259,0.2585786808077352,0.16574929888929144,-0.06237683390972659
MACE-MP-0b3-medium,183,64,sh,PW91,dft,-10420.391771,-325.58320854380264,1 1 1,935.236922739601,192,1.9458038885406759,0.10066973354894718,0.40833707233169375,0.20207576802763447,-0.06270880888187236
MACE-MP-0b3-medium,184,64,sh,PW91,dft,-10420.727799,-325.77754990229494,1 1 1,940.6673802885852,192,1.3285157731296888,0.08318264834116826,0.30549416741843943,0.18122834087111162,-0.060494955108318926
MACE-MP-0b3-medium,185,64,sh,PW91,dft,-10420.739136,-325.81398022045744,1 1 1,941.7126004133089,192,2.205517623900785,0.10717775402487491,0.550553513007744,0.21178687170124594,-0.06088703820460939
MACE-MP-0b3-medium,186,64,sh,PW91,dft,-10419.199312,-324.4962926502736,1 1 1,901.4058800880196,192,1.6108868617695795,0.09159713826524946,0.259125281961577,0.21476221159861705,-0.06435791992047868
MACE-MP-0b3-medium,187,64,sh,PW91,dft,-10419.451516,-324.7137330877508,1 1 1,905.5108848886275,192,1.1197898126461994,0.07636909458368803,0.24635809813187706,0.1743364759281961,-0.06381473925608372
MACE-MP-0b3-medium,188,64,sh,PW91,dft,-10419.638717,-324.9115970376571,1 1 1,911.2733061537291,192,1.7973141533994268,0.09675231891599298,0.4181661671148143,0.2099968170071275,-0.06398134784835907
MACE-MP-0b3-medium,189,64,sh,PW91,dft,-10419.914325,-325.11412684086105,1 1 1,916.8788562557008,192,1.5991089750385865,0.09126167091570245,0.3525774624145052,0.20992348352286602,-0.06283950102342217
MACE-MP-0b3-medium,190,64,sh,PW91,dft,-10420.117295,-325.28640401885974,1 1 1,920.6151541617871,192,1.6525968952658787,0.09277540350856175,0.3928389857199136,0.20080563569292986,-0.06235992567964743
MACE-MP-0b3-medium,191,64,sh,PW91,dft,-10417.977952,-323.49198376093756,1 1 1,883.4150810002177,192,2.1153388667399438,0.10496375532028761,0.37616910864736947,0.23394260362787173,-0.0677493435246248
MACE-MP-0b3-medium,192,64,sh,PW91,dft,-10418.313008,-323.76191834337493,1 1 1,887.0361208816697,192,1.4179016619447373,0.08593546700458145,0.29609512847925673,0.18832582169524045,-0.06673182137521039
MACE-MP-0b3-medium,193,64,sh,PW91,dft,-10418.675419,-324.06622000098935,1 1 1,892.1421474788272,192,1.375015403701731,0.08462587406311686,0.3260154600514927,0.18500004518299,-0.06582386290043463
MACE-MP-0b3-medium,194,64,sh,PW91,dft,-10418.74199,-324.1833326226482,1 1 1,897.1872851080312,192,2.0600760008747505,0.10358360152338783,0.37175008954296224,0.23262938675337216,-0.06661357573883553
MACE-MP-0b3-medium,195,64,sh,PW91,dft,-10419.09546,-324.43267529839386,1 1 1,900.7986212701252,192,1.6563048547072714,0.092879426058378,0.37952800906247375,0.20613469854760624,-0.06498658629736109
MACE-MP-0b3-medium,196,64,sh,PW91,dft,-10416.611128,-322.31462939720296,1 1 1,866.5739269124423,192,2.0535590641731067,0.10341963124040618,0.37033593842377643,0.22157377483653723,-0.07070980659125325
MACE-MP-0b3-medium,197,64,sh,PW91,dft,-10416.976531,-322.5991224334049,1 1 1,869.839366433069,192,1.2394993816016036,0.08034753229466157,0.23234234035150275,0.17863024877260428,-0.06944558840691162
MACE-MP-0b3-medium,198,64,sh,PW91,dft,-10417.215975,-322.8650781349754,1 1 1,874.5550616469533,192,2.1909459231971913,0.1068231093131009,0.39117712524153625,0.23403807355855585,-0.0698598337439682
MACE-MP-0b3-medium,199,64,sh,PW91,dft,-10417.73464,-323.2765468948788,1 1 1,879.6276723454015,192,1.4505108333482384,0.08691802991145589,0.3066479913970303,0.198920823423961,-0.06818489249243598
MACE-MP-0b3-medium,200,64,sh,PW91,dft,-10417.96655,-323.48960492335215,1 1 1,883.8518480548162,192,1.9222273300728279,0.10005798657509878,0.321189902482498,0.2289887364497069,-0.06789033043735415
MACE-MP-0b3-medium,201,64,sh,PW91,dft,-10414.965986,-320.9043089664766,1 1 1,851.1685233227792,192,2.0981995905355335,0.10453766243499311,0.39074100107695126,0.24069547333369887,-0.07437889361117289
MACE-MP-0b3-medium,202,64,sh,PW91,dft,-10415.436874,-321.2906466089405,1 1 1,854.607795039376,192,1.4206618476158392,0.08601907030613908,0.25188468226083205,0.19761254095108902,-0.07305779427464554
MACE-MP-0b3-medium,203,64,sh,PW91,dft,-10415.760721,-321.6207194258416,1 1 1,859.6015887368214,192,2.186804314021441,0.10672209612912878,0.4059089445273357,0.2527060729127402,-0.07315507266373089
MACE-MP-0b3-medium,204,64,sh,PW91,dft,-10416.404097,-322.15776724079325,1 1 1,865.0195347039047,192,2.107010565990601,0.10475692513879156,0.4557365669662157,0.23388409773414837,-0.07149369477235012
MACE-MP-0b3-medium,205,64,sh,PW91,dft,-10416.765712,-322.46091384188435,1 1 1,869.5015120383508,192,2.097227544288923,0.10451344471648041,0.36528554679106995,0.2447090522692203,-0.07058012603940167
MACE-MP-0b3-medium,206,64,sh,PW91,dft,-10413.407296,-319.46747106476204,1 1 1,837.4061421421947,192,1.9454457581748419,0.10066046885691507,0.33587621396188,0.2462363249322606,-0.0762828326468803
MACE-MP-0b3-medium,207,64,sh,PW91,dft,-10413.936194,-319.96261572853587,1 1 1,841.2999006252102,192,1.6143164679001063,0.09169459237224982,0.3355127685868279,0.21624783287208915,-0.07575543676833885
MACE-MP-0b3-medium,208,64,sh,PW91,dft,-10414.428236,-320.4409081285671,1 1 1,846.6845222867704,192,2.1603868681471585,0.10607551526279026,0.374408087445743,0.24165626965278597,-0.07554059926882939
MACE-MP-0b3-medium,209,64,sh,PW91,dft,-10415.091694,-321.026459460135,1 1 1,852.0823357051114,192,2.0715761805865838,0.10387232198178904,0.4317968172090759,0.2213080159175781,-0.07432330757456374
MACE-MP-0b3-medium,210,64,sh,PW91,dft,-10415.428528,-321.3198958806997,1 1 1,855.9927809817084,192,1.9780129346726845,0.10149951084325595,0.3749351149705858,0.23611545753724136,-0.07364522039589083
MACE-MP-0b3-medium,211,64,sh,PW91,dft,-10411.652582,-317.94309468140347,1 1 1,824.8753200441986,192,1.8747121337904211,0.09881359064837747,0.34133279609093925,0.23982969454798372,-0.07988185790688362
MACE-MP-0b3-medium,212,64,sh,PW91,dft,-10412.096825,-318.3765113285416,1 1 1,828.675593772475,192,2.04014223499126,0.10308123402077678,0.34305048410491207,0.24542516356506214,-0.07971269614341825
MACE-MP-0b3-medium,213,64,sh,PW91,dft,-10412.754382,-318.98994629344577,1 1 1,834.0784783199408,192,2.415513581665725,0.11216416497486613,0.4418654187862569,0.25876765979389377,-0.0790232893450673
MACE-MP-0b3-medium,214,64,sh,PW91,dft,-10413.546255,-319.65988574566603,1 1 1,839.6588506258859,192,2.4666429377433476,0.11334504238862825,0.3517013499278854,0.26543869982069307,-0.07711807766100698
MACE-MP-0b3-medium,215,64,sh,PW91,dft,-10414.062856,-320.1460415848712,1 1 1,843.8368096561896,192,2.1107096231394484,0.10484884018044562,0.42750163613251424,0.2457822569803487,-0.07664237202356983
MACE-MP-0b3-medium,216,64,sh,PW91,dft,-10409.787503,-316.3276695793954,1 1 1,813.5778782821935,192,2.0604772112876297,0.10359368775230984,0.3491295737691278,0.2501015814863616,-0.0837827000630238
MACE-MP-0b3-medium,217,64,sh,PW91,dft,-10410.358766,-316.8270484639552,1 1 1,817.1188240164527,192,1.9740689905758053,0.10139827082310454,0.38356568746539094,0.24636877394995527,-0.08265951075927358
MACE-MP-0b3-medium,218,64,sh,PW91,dft,-10412.240337,-318.5184944076453,1 1 1,830.4854213367631,192,2.820015111208825,0.12119232114376154,0.5489256800851707,0.283158766005266,-0.07968880675443302
MACE-MP-0b3-medium,219,64,sh,PW91,dft,-10408.062865,-314.7529090981961,1 1 1,802.9601218941993,192,1.7056573079126438,0.09425302017466082,0.3506986227289219,0.23599570773263898,-0.08612453629427996
MACE-MP-0b3-medium,220,64,sh,PW91,dft,-10408.587067,-315.23966358072295,1 1 1,806.0210281988852,192,1.700206160362502,0.09410228699959794,0.312717535594371,0.22842331075289252,-0.08553941883375416
MACE-MP-0b3-medium,221,64,sh,PW91,dft,-10409.272145,-315.8471363344615,1 1 1,810.3194447120787,192,1.649061149749482,0.09267610347303785,0.3296943980064634,0.2378580144257546,-0.08432683686091202
MACE-MP-0b3-medium,222,64,sh,PW91,dft,-10409.917002,-316.4520376490586,1 1 1,814.7061429304075,192,1.989990519065938,0.10180635517229966,0.30572277676841625,0.25787378240947,-0.08370252927650235
MACE-MP-0b3-medium,223,64,sh,PW91,dft,-10410.439093,-316.9258049874511,1 1 1,818.0306695734748,192,2.115095228177238,0.10495771043658385,0.3973600836594522,0.25527562407090826,-0.0829474720638741
MACE-MP-0b3-medium,224,2,dia,PW91,dft,-326.237661,-10.669456087786346,1 1 1,39.242424094105004,6,0.015187981055622041,0.05031232628230389,0.08714350536793339,0.5521118834378891,-0.009990141153135568
MACE-MP-0b3-medium,225,2,dia,PW91,dft,-326.236413,-10.667712213744373,1 1 1,40.81942539437463,6,0.012815166264832357,0.046215376706662536,0.0800473805468748,0.6832508313691735,-0.009742204132137111
MACE-MP-0b3-medium,226,2,dia,PW91,dft,-326.12843,-10.570727061781161,1 1 1,39.70236121214955,6,0.005884681831805562,0.031317412174394724,0.05424334904762787,0.9520494624580524,-0.015241128150554673
MACE-MP-0b3-medium,227,2,dia,PW91,dft,-326.229346,-10.661428567706599,1 1 1,41.61655661170498,6,0.011309108456937687,0.04341487544021766,0.07519677006673121,0.6747773924537386,-0.010133881113253196
MACE-MP-0b3-medium,228,2,dia,PW91,dft,-326.210046,-10.649363086831762,1 1 1,41.638843210792544,6,0.0029256671679433414,0.0220819200853826,0.03824700751655835,0.5380816073484269,-0.01375114067585681
MACE-MP-0b3-medium,229,2,dia,PW91,dft,-326.301008,-10.723613046712124,1 1 1,41.83386488332447,6,0.00019269081064576788,0.005667021714060039,0.009815569536348063,0.3034940718805998,-0.005395120616014104
MACE-MP-0b3-medium,230,2,dia,PW91,dft,-326.312284,-10.731360170134462,1 1 1,41.56078034926101,6,0.0008906242995691219,0.012183488140164143,0.0211024204721772,0.3585901436180309,-0.003630682327206536
MACE-MP-0b3-medium,231,2,dia,PW91,dft,-326.289353,-10.70473778086674,1 1 1,38.58484226532241,6,0.004909559893049249,0.028605243962862383,0.04954573590658062,0.26755131999923554,-0.0017849876933313524
MACE-MP-0b3-medium,232,2,dia,PW91,dft,-326.263811,-10.685055556071145,1 1 1,38.526203628606204,6,0.00029245233641721517,0.006981551122031254,0.012092401258997658,0.12733019620917368,-0.004714875295548815
MACE-MP-0b3-medium,233,2,dia,PW91,dft,-326.212372,-10.650572939323306,1 1 1,41.63905242829528,6,0.0034195945320253844,0.023873257465294315,0.041349694872062755,0.5745721318801786,-0.013193066921608931
MACE-MP-0b3-medium,234,2,dia,PW91,dft,-326.251954,-10.668483167888859,1 1 1,37.96112861532236,6,0.01949463129349876,0.05700092293623961,0.09872849460388516,0.557221736205615,-0.0023571812043874374
MACE-MP-0b3-medium,235,2,dia,PW91,dft,-326.198837,-10.633079970227985,1 1 1,42.04921452495521,6,0.0019285369895175103,0.017928269062747016,0.031052672908443175,0.6703457878587737,-0.011214082373943945
MACE-MP-0b3-medium,236,2,dia,PW91,dft,-326.054673,-10.508976072965503,1 1 1,37.7234392062473,6,0.02154356026271177,0.05992156020264015,0.10378718673977005,0.966139039717714,-0.0212441337427256
MACE-MP-0b3-medium,237,2,dia,PW91,dft,-326.258639,-10.685294685423504,1 1 1,40.39690430261402,6,0.0009345980860084438,0.01248063891265483,0.021617100707639374,0.5140856474363003,-0.007420439971707715
MACE-MP-0b3-medium,238,2,dia,PW91,dft,-326.263087,-10.689485564096074,1 1 1,41.68411478870187,6,0.006084790232841494,0.03184543460958858,0.055157910732919785,0.5511843735690142,-0.007291879308009008
MACE-MP-0b3-medium,239,2,dia,PW91,dft,-326.236274,-10.666917187579987,1 1 1,41.50054408458249,6,0.001226004928925285,0.014294549829248937,0.024758886575584196,0.5677588118500085,-0.009414191049967435
MACE-MP-0b3-medium,240,2,dia,PW91,dft,-326.113481,-10.562637707795325,1 1 1,37.31730718834658,6,0.01574029523703011,0.051218966599346945,0.0887138524612423,0.4302536131942028,-0.018670951157637283
MACE-MP-0b3-medium,241,2,dia,PW91,dft,-326.273146,-10.700761172579146,1 1 1,40.748305701353026,6,0.005690922031402391,0.030797516218580546,0.05334286283750804,0.4931835087132037,-0.007900183549538475
MACE-MP-0b3-medium,242,2,dia,PW91,dft,-326.274482,-10.700126112904899,1 1 1,39.500995337559765,6,0.0063867094266038815,0.03262593402648646,0.05650977537826479,0.21282465607474463,-0.006914653712424723
MACE-MP-0b3-medium,243,2,dia,PW91,dft,-326.131924,-10.575920090155762,1 1 1,37.20990087927833,6,0.012264820661079718,0.04521213085939016,0.0783097077669166,0.4635807977400847,-0.016090642337831973
MACE-MP-0b3-medium,244,2,dia,PW91,dft,-326.067312,-10.51409199839814,1 1 1,35.66425617802761,6,0.01826341735297345,0.055171576850424,0.09555997423862538,0.43343705536867366,-0.01748259645902639
MACE-MP-0b3-medium,245,2,dia,PW91,dft,-326.174643,-10.606340001622781,1 1 1,38.34769718148579,6,0.08190206671646072,0.11683468856783696,0.20236361668598035,1.0541138938780128,-0.009941098071353238
MACE-MP-0b3-medium,246,2,dia,PW91,dft,-326.17604,-10.628933799547742,1 1 1,41.34700550117968,6,0.007153169166895327,0.034528174888766146,0.05980455319996687,0.4358379494720486,-0.02053949703383484
MACE-MP-0b3-medium,247,2,dia,PW91,dft,-326.192207,-10.621916274286777,1 1 1,38.04747532938162,6,0.01806739977539571,0.054874705428815604,0.09504577785308438,0.48981244641869476,-0.008947234403354543
MACE-MP-0b3-medium,248,2,dia,PW91,dft,-326.29298,-10.704436066601456,1 1 1,38.21280199413673,6,0.004584396365710369,0.02764174489701633,0.047876906571490026,0.2609271924630828,0.00017936943930774163
MACE-MP-0b3-medium,249,2,dia,PW91,dft,-326.239,-10.661123321093644,1 1 1,38.18432717652379,6,0.019983364461150132,0.05771101059178415,0.0999584025011159,0.5519473666634045,-0.005154257806798235
MACE-MP-0b3-medium,250,2,dia,PW91,dft,-326.15688,-10.580278703044085,1 1 1,36.0928357172667,6,0.01464119200064346,0.04939836704562116,0.08556048153395197,0.3503245521893472,-0.005791948782006173
MACE-MP-0b3-medium,251,2,dia,PW91,dft,-326.310336,-10.724845207235202,1 1 1,39.778068265562354,6,0.008195429382942349,0.0369581506187344,0.06401339462543114,0.4813184306326392,-0.0013472008775616828
MACE-MP-0b3-medium,252,2,dia,PW91,dft,-326.266373,-10.687687628430412,1 1 1,39.20362446925621,6,0.007858579519273143,0.036190651461561044,0.06268404709044063,0.4664005152227,-0.00474991147517656
MACE-MP-0b3-medium,253,2,dia,PW91,dft,-326.091245,-10.529597856973037,1 1 1,36.81122245171338,6,0.03971894280904747,0.081362299632618,0.14092363678433703,0.8967409129546096,-0.013269025746475371
MACE-MP-0b3-medium,254,2,dia,PW91,dft,-326.158103,-10.586020628009681,1 1 1,36.822947898703845,6,0.031381135153411226,0.07232004695957549,0.12526199573975189,0.6323970041305804,-0.008051411264813346
MACE-MP-0b3-medium,255,2,dia,PW91,dft,-326.162733,-10.611917824498814,1 1 1,37.42848779753096,6,0.016747132824264727,0.05283170264191872,0.09150719322617419,0.33551037827961944,-0.0186850095093698
MACE-MP-0b3-medium,256,2,dia,PW91,dft,-326.206012,-10.64316410273167,1 1 1,37.9196199977596,6,0.003994999391713156,0.025803744533539945,0.04469339655761888,0.21835498086067712,-0.012668648625806078
MACE-MP-0b3-medium,257,2,dia,PW91,dft,-326.113559,-10.550870169139067,1 1 1,36.22879362847715,6,0.02076078284976831,0.05882287373939992,0.10188420596384977,0.5425007558212861,-0.012748181829493
MACE-MP-0b3-medium,258,2,dia,PW91,dft,-326.228842,-10.653556554814198,1 1 1,37.96530437003858,6,0.015868478507316007,0.05142709808929531,0.08907434677648794,0.5199423226025492,-0.0064498746670702545
MACE-MP-0b3-medium,259,2,dia,PW91,dft,-326.170096,-10.605687341796152,1 1 1,38.06188218247715,6,0.02313270653482372,0.06209227882061736,0.10754698167504219,0.6380294702963701,-0.011888268158039672
MACE-MP-0b3-medium,260,2,dia,PW91,dft,-326.148184,-10.585812762264279,1 1 1,37.0408192792346,6,0.00923900665603161,0.039240724288319845,0.06796692819317211,0.45062847690752966,-0.012906978392096313
MACE-MP-0b3-medium,261,2,dia,PW91,dft,-326.152037,-10.593646294438344,1 1 1,37.100526936811725,6,0.008207620229113952,0.03698562835551568,0.06406098746161333,0.2687560222581068,-0.014897244479132432
MACE-MP-0b3-medium,262,2,dia,PW91,dft,-326.164069,-10.597344785893522,1 1 1,37.029251105368566,6,0.022193053820059823,0.06081810835058341,0.10534005368343947,0.47849215089347774,-0.010730490206733556
MACE-MP-0b3-medium,263,2,dia,PW91,dft,-326.15415,-10.587573685842496,1 1 1,36.87700269739967,6,0.026268367100627854,0.0661669191019045,0.11460446566479829,0.5263524115393918,-0.010804440181204633
MACE-MP-0b3-medium,264,2,dia,PW91,dft,-326.052427,-10.50496712016158,1 1 1,35.94891656818057,6,0.05273766950188781,0.09375292840038633,0.1623848353478364,0.631287375817596,-0.020362657340743162
MACE-MP-0b3-medium,265,2,dia,PW91,dft,-326.096523,-10.5373656078077,1 1 1,36.37386441031273,6,0.0483586583391526,0.08977625738389168,0.155497039102281,0.6794105058799136,-0.01451390116381912
MACE-MP-0b3-medium,266,2,dia,PW91,dft,-326.099767,-10.533125125307818,1 1 1,35.77024400396622,6,0.022817652337464547,0.06166799863984635,0.1068121068453023,0.5176383229308537,-0.010771659913880072
MACE-MP-0b3-medium,267,2,dia,PW91,dft,-326.122666,-10.561985260964063,1 1 1,36.04896409342738,6,0.0037921199253706,0.02514000770806896,0.043543770653048666,0.20277952896351906,-0.013752227742005019
MACE-MP-0b3-medium,268,2,dia,PW91,dft,-326.149012,-10.602241822236618,1 1 1,37.263565278689484,6,0.00738977674726515,0.03509457875338476,0.060785593471089645,0.17225547132094238,-0.0207075083782593
MACE-MP-0b3-medium,269,2,dia,PW91,dft,-325.828555,-10.335340776338223,1 1 1,34.37039567506351,6,0.04420676022068313,0.0858358513100083,0.148672055579862,0.41097516818740604,-0.04748548542907827
MACE-MP-0b3-medium,270,2,dia,PW91,dft,-325.874658,-10.368571541743691,1 1 1,35.46313690409582,6,0.0674849881337635,0.10605422208612873,0.18369130101036837,0.5612021169180792,-0.041049368131804265
MACE-MP-0b3-medium,271,2,dia,PW91,dft,-325.850097,-10.34615194477438,1 1 1,34.68789032520507,6,0.015484069416234321,0.05080037633757307,0.08798883286029632,0.5445443067679006,-0.04212006964715176
MACE-MP-0b3-medium,272,2,dia,PW91,dft,-326.000799,-10.449332641764446,1 1 1,34.89304434269461,6,0.01380486243340594,0.047966763551105435,0.08308087154515763,0.45475316737031457,-0.0183594181422011
MACE-MP-0b3-medium,273,2,dia,PW91,dft,-326.052776,-10.48809832506823,1 1 1,35.02018134673118,6,0.0069433015949772765,0.034017891358757275,0.05892071619972587,0.2743951336424658,-0.011753759794081553
MACE-MP-0b3-medium,274,2,dia,PW91,dft,-326.160489,-10.587640145930507,1 1 1,36.32480249789512,6,0.011631771886622061,0.044029860864762495,0.0762619560679572,0.3203386743224531,-0.007668170225225701
